id,prodi,keberadaan ayah,keberadaan ibu,pekerjaan ayah,pekerjaan ibu,jumlah tanggungan,penghasilan ayah,penghasilan ibu,kepemilikan rumah,iuran sekolah,kendaraan,listrik,pajak mobil,pajak motor,ukt
1931,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,PNS / TNI / Polri,Lainnya,5,4618900,2500000,8,0,6,2,2300000.0,250000,8
1483,Manajemen,1.0,1,Buruh,Tidak Bekerja,2,3050000,0,3,200000,4,3,0.0,364500,6
2846,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,4583600,5554900,8,450000,8,3,3198500.0,263000,6
4255,Agroekoteknologi,1.0,1,Pedagang Kecil,Tidak Bekerja,4,2000000,0,1,550000,3,2,0.0,180000,2
4194,Ilmu Hukum,0.0,1,Sudah Meninggal,Pedagang Kecil,3,0,1000000,4,0,4,2,0.0,212000,2
2122,Ilmu Administrasi Publik,1.0,1,Karyawan Swasta,Tidak Bekerja,3,15000000,0,4,167000,7,3,2489750.0,404950,8
1874,Teknik Kimia,1.0,1,Wiraswasta,Tidak Bekerja,6,18500000,0,8,200000,8,4,5000000.0,590000,8
3880,Sistem Komputer,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,6241500,3661800,7,100000,6,2,2000000.0,200000,8
2286,Pendidikan Jasmani dan Kesehatan,1.0,1,Lainnya,Lainnya,5,0,1524910,2,50000,1,2,0.0,0,2
1484,Manajemen,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,4707400,0,7,450000,7,3,2500000.0,0,8
2773,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Karyawan Swasta,Tidak Bekerja,3,1600000,0,3,0,3,2,0.0,235000,3
1377,Ilmu Komunikasi,1.0,1,Wiraswasta,Tidak Bekerja,3,17050000,0,7,400000,6,5,4000000.0,0,8
1485,Manajemen,1.0,1,Pedagang Kecil,Tidak Bekerja,3,2500000,0,4,0,3,2,1000000.0,300000,6
3298,Ilmu Tanah,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,6,6169700,4778700,4,0,3,2,0.0,270000,6
4471,Ilmu Hukum,1.0,1,Lainnya,Tidak Bekerja,3,2000000,0,1,300000,3,3,0.0,150000,3
1378,Ilmu Komunikasi,1.0,1,Tidak Bekerja,Buruh,3,0,500000,1,50000,1,2,0.0,0,2
1614,Pendidikan Fisika,1.0,1,Petani,Tidak Bekerja,3,1000000,0,2,0,3,1,0.0,0,2
2852,Pendidikan Dokter,1.0,1,Wirausaha,PNS / TNI / Polri,2,1000000,5676200,1,1400000,7,3,2000000.0,0,6
3586,Biologi,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,3,0,3,2,0.0,200000,3
3951,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,6,10000000,0,7,730000,6,4,2300000.0,220000,8
4964,Teknik Informatika,1.0,1,Petani,Pedagang Kecil,4,1000000,500000,2,0,1,2,0.0,0,1
2124,Ilmu Administrasi Publik,1.0,1,Karyawan Swasta,Tidak Bekerja,5,3100000,0,1,280000,3,2,0.0,130000,4
3949,Teknik Informatika,1.0,1,Karyawan Swasta,Tidak Bekerja,5,22000000,0,7,500000,5,4,773000.0,1234000,8
4902,Pendidikan Fisika,1.0,1,Petani,Petani,5,500000,500000,3,0,3,2,0.0,350000,2
2049,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Lainnya,Tidak Bekerja,3,1500000,0,3,200000,3,2,0.0,0,4
1704,Sosiologi,1.0,0,Buruh,Sudah Meninggal,4,2500000,0,1,260000,3,3,0.0,213000,4
2255,Agribisnis,1.0,1,Karyawan Swasta,Tidak Bekerja,2,1500000,0,3,0,3,2,0.0,200000,3
4299,Pendidikan Dokter,0.0,1,Sudah Meninggal,Buruh,3,0,1000000,4,0,4,2,0.0,307000,2
1910,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Wiraswasta,Tidak Bekerja,6,10000000,0,7,300000,6,3,1000000.0,200000,8
4375,Teknologi Hasil Perikanan,1.0,1,Lainnya,Lainnya,6,1000000,600000,4,75000,3,2,0.0,200000,2
1186,Pendidikan Matematika,1.0,1,Petani,Tidak Bekerja,5,1000000,0,2,100,1,1,0.0,0,2
2856,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,10294100,0,8,200000,8,5,3000000.0,0,7
3601,Kimia,1.0,1,Buruh,Tidak Bekerja,4,3000000,0,3,100000,3,2,0.0,250000,4
2588,Kesehatan Lingkungan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4172800,3690500,7,222222,6,3,1200000.0,135000,7
1740,Teknik Sipil,1.0,1,Wiraswasta,PNS / TNI / Polri,5,6000000,4000000,7,450000,3,3,3000000.0,337600,7
3476,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Karyawan Swasta,Tidak Bekerja,5,5720000,0,6,550000,3,4,0.0,254000,7
1663,Teknik Mesin,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5259300,4235100,7,0,7,3,3000000.0,270000,8
2058,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Buruh,Tidak Bekerja,3,5472000,0,2,247333,3,2,0.0,186000,7
2900,Arsitektur,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,5,0,3,3,0.0,150000,3
1742,Teknik Sipil,1.0,1,Karyawan Swasta,Tidak Bekerja,4,19970133,0,7,450000,6,4,2143250.0,317000,8
2532,Ilmu Hukum,1.0,1,Lainnya,PNS / TNI / Polri,3,15000000,5000000,5,300000,3,2,2900000.0,300000,8
4564,Matematika,0.0,1,Sudah Meninggal,Buruh,2,0,1000000,1,0,3,1,0.0,0,1
1487,Manajemen,1.0,1,Pedagang Kecil,Tidak Bekerja,3,1500000,0,1,50000,1,2,0.0,0,2
4221,Pendidikan Masyarakat,1.0,1,Petani,Tidak Bekerja,3,1200000,0,3,0,3,3,0.0,200000,2
1743,Teknik Sipil,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,5352900,4196100,7,300000,6,4,2600000.0,306000,8
4819,Ilmu Administrasi Publik,0.0,1,Sudah Meninggal,Buruh,2,0,1000000,4,0,2,1,0.0,0,2
4766,Pendidikan Biologi,1.0,1,Buruh,Tidak Bekerja,3,75000,0,2,100,3,2,0.0,0,2
1613,Pendidikan Fisika,1.0,1,Buruh,Lainnya,6,2000000,0,1,200,3,2,0.0,200,2
4603,Ilmu Tanah,1.0,1,Wiraswasta,Tidak Bekerja,5,2500000,0,5,350000,3,3,0.0,200000,3
2901,Arsitektur,1.0,1,Wiraswasta,Tidak Bekerja,5,5000000,0,7,0,6,4,2150000.0,0,7
4776,Pendidikan Masyarakat,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,1,0,3,1,0.0,0,2
2141,Ilmu Administrasi Publik,1.0,1,Karyawan Swasta,Tidak Bekerja,4,8200000,0,4,150000,7,4,3000000.0,432000,8
3241,Peternakan,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3468561,0,3,150000,4,3,0.0,500000,6
3851,Sistem Informasi,1.0,1,Wiraswasta,Karyawan Swasta,2,7500000,5000000,8,1400000,7,4,3200000.0,300000,8
4192,Pendidikan Kimia,1.0,1,Buruh,Tidak Bekerja,4,1500000,500000,3,0,3,2,0.0,350000,2
4752,Agribisnis,1.0,1,Buruh,Tidak Bekerja,3,2400000,0,1,150000,1,2,0.0,0,2
4258,Teknik Pertambangan,0.0,1,Sudah Meninggal,Tidak Bekerja,4,0,1138900,1,0,3,3,0.0,200000,2
1665,Teknik Mesin,1.0,1,Karyawan Swasta,Tidak Bekerja,5,15000000,0,7,550000,8,4,3500000.0,333000,8
2602,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,3,1932384,0,4,330000,3,2,0.0,158500,4
4391,Teknologi Hasil Perikanan,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,4,0,3,2,0.0,0,3
2590,Kesehatan Lingkungan,0.0,1,Sudah Meninggal,PNS / TNI / Polri,6,0,3391000,4,0,4,2,0.0,210500,3
4683,Proteksi Tanaman,1.0,1,Buruh,Pedagang Kecil,3,2000000,1000000,2,0,3,1,0.0,230000,3
1974,Pendidikan Sejarah,1.0,1,Petani,Tidak Bekerja,4,1500000,0,3,100000,5,2,0.0,4500000,4
2570,Teknik Elektro,1.0,1,Karyawan Swasta,PNS / TNI / Polri,4,28000000,4900000,7,450000,8,5,3181500.0,324000,8
3947,Teknik Informatika,1.0,1,Karyawan Swasta,PNS / TNI / Polri,5,15000000,5000000,7,300000,3,5,2741750.0,200000,8
1265,Akuntansi,0.0,1,Sudah Meninggal,Lainnya,1,0,8311074,8,400000,8,4,3000000.0,0,8
1446,Sosiologi,1.0,1,Lainnya,Tidak Bekerja,2,6093432,0,1,275000,4,3,0.0,500000,7
2605,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,12099000,4373700,4,0,6,3,1800000.0,230000,8
4207,Ilmu Kelautan,1.0,1,Buruh,Tidak Bekerja,2,1000000,0,2,0,1,1,0.0,0,1
2613,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,4,10000000,0,7,300000,8,4,7000000.0,700000,8
4810,Pendidikan Kimia,1.0,1,Lainnya,Lainnya,2,0,200000,1,0,1,1,0.0,0,1
1379,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Karyawan Swasta,1,12273200,2000000,4,1125000,6,3,1000000.0,0,8
4685,Proteksi Tanaman,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,2,0,3,2,0.0,0,2
3353,Pendidikan Dokter,1.0,1,Wirausaha,Tidak Bekerja,3,15000000,0,8,1200000,3,4,1850000.0,100000,7
4271,Bimbingan dan Konseling,1.0,1,Wiraswasta,Lainnya,2,1000000,0,1,0,1,1,0.0,0,1
2034,Pendidikan Ekonomi,1.0,1,Wiraswasta,Karyawan Swasta,3,7000000,5000000,8,300000,4,4,3200000.0,250000,8
4475,Ilmu Hukum,1.0,1,Karyawan Swasta,Lainnya,3,2300000,1500000,1,200000,3,3,0.0,235000,3
4905,Pendidikan Fisika,1.0,1,Buruh,Tidak Bekerja,5,2000000,0,3,0,3,2,0.0,193000,2
3600,Biologi,1.0,1,Pensiunan,Karyawan Swasta,5,0,20000000,8,450000,7,4,3000000.0,0,8
4939,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Buruh,Tidak Bekerja,8,500000,0,1,300000,1,3,0.0,0,2
4857,Pendidikan Kimia,1.0,1,Lainnya,Lainnya,2,0,200000,1,0,1,1,0.0,0,1
3974,Ilmu Kelautan,1.0,1,Pedagang Kecil,Tidak Bekerja,6,5000000,0,7,0,4,2,1600000.0,180000,6
4778,Pendidikan Biologi,1.0,1,Buruh,Tidak Bekerja,4,1200000,0,2,0,4,2,0.0,0,2
4777,Pendidikan Masyarakat,1.0,1,Buruh,Tidak Bekerja,3,1000000,0,2,0,3,2,0.0,216000,2
3945,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,4,12000000,0,4,1200000,8,3,6000000.0,219500,8
3478,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Buruh,Tidak Bekerja,5,5000000,0,4,150000,3,2,0.0,250000,6
1789,Ekonomi Pembangunan,1.0,1,Pensiunan,Tidak Bekerja,4,5247533,0,3,0,4,2,0.0,383500,7
3479,ILMU HUBUNGAN INTERNASIONAL,0.0,1,Sudah Meninggal,PNS / TNI / Polri,3,0,4700000,4,250000,1,3,0.0,0,6
2834,Budidaya Perairan,1.0,1,Lainnya,Tidak Bekerja,3,3335702,0,1,600000,3,2,771425.0,216000,6
2586,Teknik Elektro,1.0,1,Karyawan Swasta,Tidak Bekerja,4,5600000,0,7,200000,4,4,0.0,400000,7
1489,Manajemen,1.0,1,Karyawan Swasta,Tidak Bekerja,7,7500000,0,7,445000,3,3,0.0,250000,7
2837,Budidaya Perairan,1.0,1,Wiraswasta,PNS / TNI / Polri,3,2500000,4745000,7,0,3,2,0.0,300000,6
4946,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Pedagang Kecil,Tidak Bekerja,4,1500000,0,3,0,3,1,0.0,0,2
2162,Pendidikan Bahasa Inggris,1.0,1,Wiraswasta,Tidak Bekerja,5,5000000,0,1,0,3,3,0.0,372000,6
3460,Proteksi Tanaman,1.0,1,Wiraswasta,Tidak Bekerja,6,1500000,0,4,0,3,2,0.0,200000,3
3699,Sistem Informasi,1.0,1,Petani,Pedagang Kecil,3,1000000,1000000,5,100000,3,1,0.0,400000,3
1490,Manajemen,1.0,1,Wiraswasta,Tidak Bekerja,4,5000000,0,1,0,7,3,3000000.0,300000,7
4535,Teknik Sipil,0.0,1,Sudah Meninggal,Buruh,2,0,2000000,3,150000,4,3,0.0,311500,3
4719,Pendidikan Matematika,1.0,1,Petani,Tidak Bekerja,3,1000000,0,2,0,4,2,0.0,300000,2
2839,Budidaya Perairan,1.0,1,Wirausaha,Karyawan Swasta,2,3000000,2500000,3,0,4,2,0.0,0,6
1491,Manajemen,1.0,1,Buruh,Tidak Bekerja,7,3300000,0,3,0,3,1,0.0,150000,4
1492,Manajemen,1.0,1,Karyawan Swasta,Tidak Bekerja,5,10665960,0,7,450000,3,3,0.0,250000,8
2305,Pendidikan Jasmani dan Kesehatan,0.0,1,Sudah Meninggal,Pedagang Kecil,4,0,1000000,1,0,3,1,0.0,0,2
1790,Ekonomi Pembangunan,1.0,1,Wirausaha,Tidak Bekerja,6,10000000,0,7,450000,8,3,4651000.0,82000,8
4605,Bimbingan dan Konseling,1.0,1,Petani,Tidak Bekerja,2,700000,0,2,0,3,2,0.0,215000,2
3859,Sistem Informasi,1.0,1,Lainnya,Wiraswasta,5,15000000,5000000,5,550000,8,4,3200000.0,300000,8
1791,Ekonomi Pembangunan,1.0,1,Karyawan Swasta,Lainnya,7,7000000,2946800,7,200000,6,4,2000000.0,300000,8
2779,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Pedagang Kecil,Tidak Bekerja,5,5000000,0,3,300000,3,1,0.0,0,6
2840,Budidaya Perairan,1.0,1,Lainnya,Lainnya,3,1000000,3245770,3,0,3,2,0.0,200000,6
3461,Proteksi Tanaman,1.0,1,Lainnya,Tidak Bekerja,3,3000000,0,7,0,4,2,0.0,0,6
1668,Teknik Mesin,0.0,1,Tidak Bekerja,PNS / TNI / Polri,2,0,4457600,4,250000,3,3,0.0,0,6
3200,Ilmu Keperawatan,1.0,1,Buruh,Tidak Bekerja,3,4000000,0,3,0,3,2,0.0,275000,5
3200,Ilmu Keperawatan,1.0,1,Buruh,Tidak Bekerja,3,4000000,0,3,0,3,2,0.0,275000,5
3200,Ilmu Keperawatan,1.0,1,Buruh,Tidak Bekerja,3,4000000,0,3,0,3,2,0.0,275000,5
3200,Ilmu Keperawatan,1.0,1,Buruh,Tidak Bekerja,3,4000000,0,3,0,3,2,0.0,275000,5
3200,Ilmu Keperawatan,1.0,1,Buruh,Tidak Bekerja,3,4000000,0,3,0,3,2,0.0,275000,5
3200,Ilmu Keperawatan,1.0,1,Buruh,Tidak Bekerja,3,4000000,0,3,0,3,2,0.0,275000,5
3886,Sistem Komputer,1.0,1,Pedagang Kecil,Tidak Bekerja,8,3000000,0,5,550000,4,2,0.0,150000,3
4724,Pendidikan Matematika,1.0,1,Buruh,Tidak Bekerja,3,1000000,0,2,0,3,2,0.0,0,2
2841,Budidaya Perairan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,3963800,0,4,100000,4,2,0.0,450000,6
3299,Ilmu Tanah,1.0,1,Petani,Tidak Bekerja,5,1000000,0,3,200000,4,2,0.0,300000,3
1745,Teknik Sipil,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,24000000,0,8,1900000,8,3,5000000.0,700000,8
1495,Manajemen,1.0,1,PNS / TNI / Polri,Karyawan Swasta,2,7859400,4500000,5,450000,6,3,1753000.0,300000,8
3427,Agronomi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3021382,0,3,0,4,2,0.0,190000,5
4827,Ilmu Administrasi Publik,1.0,1,Petani,Tidak Bekerja,3,1200000,0,3,145000,1,2,0.0,0,2
3964,Farmasi,1.0,1,Karyawan Swasta,Tidak Bekerja,9,28000000,0,8,450000,7,4,3500000.0,250000,8
3428,Agronomi,1.0,1,Petani,Pedagang Kecil,5,2000000,150000,4,200000,4,2,0.0,253000,4
4542,Teknik Sipil,1.0,1,Buruh,Tidak Bekerja,3,1000000,0,1,150000,4,2,0.0,168500,2
1792,Ekonomi Pembangunan,1.0,1,Lainnya,Lainnya,4,2500000,1500000,1,450000,3,3,0.0,200000,6
1669,Teknik Mesin,1.0,1,Wiraswasta,Tidak Bekerja,5,50000000,0,8,450000,7,5,3000000.0,150000,8
4509,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Buruh,Buruh,3,750000,200000,3,0,4,2,0.0,0,2
4690,Ilmu Kelautan,1.0,1,Karyawan Swasta,Tidak Bekerja,5,3983828,0,1,0,3,3,0.0,314000,2
3482,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wirausaha,PNS / TNI / Polri,5,10000000,5204000,8,575000,8,4,5000000.0,150000,8
2454,Ilmu Kesehatan Masyarakat,1.0,1,Petani,PNS / TNI / Polri,7,500000,3807942,1,0,3,1,0.0,250000,3
3483,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Buruh,Tidak Bekerja,3,1500000,0,4,50000,3,3,0.0,120000,3
3944,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,3,4000000,0,6,0,3,3,0.0,170000,6
3944,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,3,4000000,0,6,0,3,3,0.0,170000,6
3462,Proteksi Tanaman,1.0,1,Petani,Tidak Bekerja,3,1500000,0,2,0,3,1,0.0,0,2
1267,Akuntansi,1.0,1,Lainnya,Tidak Bekerja,3,16000000,0,7,450000,6,4,2080250.0,275000,8
2844,Budidaya Perairan,1.0,1,Karyawan Swasta,Lainnya,4,1150000,0,1,0,3,3,0.0,213000,3
1752,Pendidikan Teknik Mesin,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,7500000,4500000,6,250000,6,2,2000000.0,200000,8
1752,Pendidikan Teknik Mesin,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,7500000,4500000,6,250000,6,2,2000000.0,200000,8
3465,Proteksi Tanaman,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,1495800,0,2,112000,3,2,0.0,190000,3
3682,Sistem Informasi,1.0,1,Wiraswasta,Tidak Bekerja,4,4000000,0,1,700000,1,4,0.0,270000,6
2660,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,5,17112404,0,6,500000,7,4,3800000.0,275000,8
2777,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,9000000,6000000,6,0,8,3,4800000.0,300000,8
2455,Ilmu Kesehatan Masyarakat,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4784200,3909700,5,450000,6,3,2576000.0,0,8
1746,Teknik Sipil,1.0,1,Tidak Bekerja,Lainnya,3,0,10000000,8,700000,6,3,1938500.0,259000,7
1793,Ekonomi Pembangunan,1.0,1,Wiraswasta,PNS / TNI / Polri,2,6000000,5800700,6,450000,4,4,3500000.0,200000,8
3578,Biologi,1.0,1,Petani,Tidak Bekerja,5,1500000,0,1,0,2,1,0.0,0,2
1671,Teknik Mesin,1.0,1,Petani,Tidak Bekerja,4,2500000,0,5,80000,4,2,0.0,300000,4
2616,Teknologi Hasil Pertanian,1.0,1,Karyawan Swasta,Tidak Bekerja,2,9000000,0,5,550000,3,3,1500000.0,400000,7
2665,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,3,5000000,0,8,450000,6,5,2300000.0,180000,8
4210,Agribisnis,1.0,1,Pedagang Kecil,Pedagang Kecil,5,500000,500000,2,0,1,1,0.0,0,1
3941,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,5,6000000,0,8,450000,4,4,0.0,377000,7
1795,Ekonomi Pembangunan,1.0,1,Lainnya,Lainnya,6,6805154,8481300,6,450000,6,4,2800000.0,220000,8
3692,Sistem Informasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,11000000,0,7,500000,7,3,3800000.0,0,8
2621,Teknik Elektro,1.0,1,Wiraswasta,Karyawan Swasta,6,3500000,6500000,1,275000,4,4,0.0,365000,6
2669,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,2,16500000,0,8,1900000,6,3,1000000.0,300000,8
2023,Pendidikan Ekonomi,1.0,1,Petani,Tidak Bekerja,4,2000000,0,4,0,3,1,0.0,200000,3
2623,Teknik Elektro,1.0,1,Karyawan Swasta,Tidak Bekerja,2,16000000,0,8,1900000,7,4,2800000.0,200000,8
2623,Teknik Elektro,1.0,1,Karyawan Swasta,Tidak Bekerja,2,16000000,0,8,1900000,7,4,2800000.0,200000,8
3940,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,5,6000000,0,5,200000,6,5,1095000.0,0,7
1496,Manajemen,1.0,1,Lainnya,Pedagang Kecil,3,6729602,1500000,2,275000,4,2,0.0,505000,7
1880,Teknik Kimia,1.0,1,Lainnya,Tidak Bekerja,6,17300000,0,7,450000,7,3,3500000.0,1200000,8
3484,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Tidak Bekerja,PNS / TNI / Polri,5,0,4484000,1,427350,3,2,0.0,160000,5
2257,Agribisnis,1.0,1,Pedagang Kecil,Tidak Bekerja,2,3500000,0,1,550000,3,4,0.0,105000,6
1390,Ilmu Komunikasi,1.0,1,Lainnya,PNS / TNI / Polri,6,17516181,5813900,8,445000,8,4,7000000.0,600000,8
4665,Agronomi,1.0,1,Petani,Lainnya,4,1000000,0,3,0,5,2,0.0,150000,2
1497,Manajemen,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,13500000,0,7,1200000,6,4,2000000.0,0,8
2306,Pendidikan Jasmani dan Kesehatan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4476200,4016600,6,0,3,2,2000000.0,230000,8
3702,Sistem Informasi,1.0,1,Lainnya,Tidak Bekerja,4,2000000,0,1,200000,3,4,0.0,123000,3
4865,Teknologi Hasil Pertanian,1.0,1,Pedagang Kecil,Tidak Bekerja,4,2000000,0,1,0,3,2,0.0,200000,2
4900,Ekonomi Pembangunan,1.0,1,Buruh,Tidak Bekerja,2,2000000,0,2,0,3,3,0.0,200000,3
2671,Ilmu Hukum,1.0,1,Pedagang Kecil,Pedagang Kecil,4,4000000,4000000,6,550000,4,2,700000.0,180000,7
1395,Ilmu Komunikasi,1.0,1,Lainnya,Tidak Bekerja,8,45820991,0,8,450000,7,5,4000000.0,0,8
2457,Ilmu Kesehatan Masyarakat,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5000000,3000000,5,550000,3,2,1000000.0,150000,7
4280,Fisika,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,7,100000,3,1,0.0,200000,3
1672,Teknik Mesin,1.0,1,Petani,Tidak Bekerja,2,3000000,0,3,588000,7,2,3986000.0,461000,7
4156,Proteksi Tanaman,1.0,1,Buruh,Tidak Bekerja,3,800000,0,3,0,3,1,0.0,300,2
4885,Sosiologi,1.0,1,Petani,Tidak Bekerja,5,1500000,0,1,150000,4,1,0.0,0,2
3130,Agroekoteknologi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,4237500,0,4,450000,3,3,1500000.0,196500,6
3708,Pendidikan Matematika,1.0,1,PNS / TNI / Polri,Lainnya,4,5035500,2000000,4,1150000,4,3,2570000.0,300000,8
3300,Ilmu Tanah,1.0,1,Pensiunan,PNS / TNI / Polri,4,3000000,4000000,4,0,3,2,0.0,200000,6
4398,Teknologi Hasil Perikanan,1.0,1,Buruh,Lainnya,4,1000000,700000,1,100000,3,2,0.0,250000,2
4111,Teknologi Hasil Pertanian,1.0,1,Karyawan Swasta,Tidak Bekerja,4,2000000,0,1,150000,3,2,1000000.0,25000,2
4187,Peternakan,1.0,1,Lainnya,Lainnya,5,700000,750000,4,0,3,2,0.0,200000,2
2073,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,PNS / TNI / Polri,Karyawan Swasta,3,5750000,4000000,3,500000,3,3,1324000.0,350000,8
2118,Matematika,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,6858600,8852475,7,700000,7,5,2800000.0,200000,8
3269,Peternakan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5600000,0,6,0,3,2,0.0,300000,6
2678,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Wiraswasta,4,20000000,35000000,8,1900000,7,5,3000000.0,0,8
4969,Pendidikan Sejarah,1.0,1,Buruh,Tidak Bekerja,6,2285000,0,1,100000,3,2,0.0,172500,2
2687,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,1,10000000,0,7,500000,7,5,2000000.0,0,8
1187,Pendidikan Matematika,1.0,1,Karyawan Swasta,Tidak Bekerja,4,7296619,0,5,100000,6,2,1500000.0,0,8
3942,Farmasi,1.0,1,Wiraswasta,Tidak Bekerja,5,15000000,0,8,1520000,6,4,2883500.0,0,8
2690,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,8,40000000,0,8,550000,8,5,3500000.0,400000,8
2459,Ilmu Kesehatan Masyarakat,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,4000000,3199472,7,0,4,2,4000000.0,900000,7
4527,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wirausaha,Lainnya,9,1000000,3000000,3,500000,3,1,0.0,500000,2
2696,Ilmu Hukum,1.0,1,Wiraswasta,Lainnya,3,8320000,22757000,8,450000,8,5,9000000.0,0,8
1499,Manajemen,1.0,1,Wiraswasta,Tidak Bekerja,4,10000000,0,8,450000,5,3,2500000.0,250000,8
2169,Ilmu Administrasi Publik,1.0,1,Buruh,Tidak Bekerja,3,3943050,0,3,450000,4,2,0.0,200000,6
2713,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Petani,Tidak Bekerja,2,1500000,0,3,0,3,2,0.0,200000,3
2638,Bimbingan dan Konseling,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,4618900,0,7,980000,3,3,2000000.0,350000,8
2732,Ilmu Hukum,1.0,1,Lainnya,PNS / TNI / Polri,4,3145000,4546600,1,0,4,2,700000.0,200000,6
2277,Pendidikan Jasmani dan Kesehatan,1.0,1,Lainnya,PNS / TNI / Polri,5,3500000,3400000,4,125000,4,3,0.0,150000,7
1677,Teknik Mesin,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,7,3564500,4618900,4,0,4,3,0.0,300000,6
1449,Sosiologi,1.0,1,Wiraswasta,Tidak Bekerja,5,5000000,0,7,200000,6,3,2500000.0,300000,7
3696,Sistem Informasi,0.0,1,Sudah Meninggal,PNS / TNI / Polri,2,0,5000000,7,450000,3,2,0.0,300000,6
4780,Pendidikan Masyarakat,1.0,1,Buruh,Tidak Bekerja,5,3000000,0,3,0,1,1,0.0,0,2
4985,Pendidikan Ekonomi,1.0,1,Buruh,Tidak Bekerja,6,3000000,0,4,50000,4,3,0.0,215000,3
3006,Ilmu Hukum,1.0,1,Buruh,Karyawan Swasta,5,2000000,3200000,1,200000,3,4,0.0,200000,6
4279,Peternakan,1.0,1,Buruh,Tidak Bekerja,6,2500000,0,1,275000,3,1,0.0,0,2
4611,Ilmu Tanah,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,1,0,1,1,0.0,20000,1
