no_test,fakultas,pekerjaan_ayah,pekerjaan_ibu,penghasilan_ayah,penghasilan_ibu,total_pendapatan,pendapatan_class,jumlah_tanggungan,kepemilikan_rumah,kendaraan,sekolah,listrik,Penghasilan perkapita,ukt
231710020906,8,11.0,11.0,1000000.0,1800000.0,8,3,4.0,1,3,5.0,1,3,3.0
231710020897,7,14.0,1.0,5979206.0,0.0,8,8,3.0,5,4,1.0,3,8,6.0
231710020895,8,11.0,1.0,1500000.0,0.0,8,1,4.0,4,3,1.0,3,1,3.0
231710020894,8,10.0,1.0,5000000.0,0.0,8,6,4.0,8,6,5.0,4,6,8.0
231710020875,4,5.0,1.0,3900000.0,0.0,8,8,2.0,3,3,1.0,3,8,7.0
231710020872,10,9.0,1.0,5000000.0,0.0,8,6,4.0,7,1,3.0,2,6,7.0
231710020862,10,9.0,1.0,5000000.0,0.0,8,6,4.0,6,6,4.0,4,6,7.0
231710020860,8,13.0,10.0,0.0,6500000.0,8,8,3.0,7,3,3.0,4,8,8.0
231710020854,4,9.0,1.0,1500000.0,0.0,8,1,6.0,1,3,5.0,3,1,2.0
231710020847,2,12.0,7.0,0.0,2000000.0,8,1,5.0,4,3,2.0,2,1,4.0
231710020833,4,6.0,1.0,5850000.0,0.0,8,8,2.0,5,3,4.0,3,8,8.0
231710020829,4,13.0,5.0,0.0,363000.0,1,1,3.0,5,3,4.0,2,1,7.0
231710020811,7,11.0,11.0,1000000.0,600000.0,8,1,4.0,2,3,3.0,1,1,2.0
231710020804,7,12.0,1.0,6442560.0,0.0,8,8,3.0,7,6,1.0,2,8,7.0
231710020793,2,3.0,1.0,4000000.0,0.0,8,5,4.0,5,6,1.0,2,5,6.0
231710020791,8,9.0,9.0,3000000.0,3000000.0,8,8,2.0,7,7,4.0,4,8,8.0
231710020789,10,3.0,10.0,3500000.0,2500000.0,8,8,4.0,5,3,4.0,2,8,7.0
231710020787,8,9.0,1.0,4000000.0,0.0,8,5,4.0,5,7,5.0,4,5,7.0
231710020782,9,9.0,1.0,1000000.0,0.0,5,2,2.0,1,3,3.0,2,2,3.0
231710020781,4,9.0,5.0,1500000.0,4618900.0,8,6,5.0,3,3,4.0,2,6,7.0
231710020764,7,13.0,1.0,2000000.0,0.0,8,5,2.0,7,3,4.0,3,5,5.0
231710020758,3,14.0,5.0,3000000.0,9000000.0,8,8,5.0,1,4,4.0,2,8,6.0
231710020749,6,3.0,1.0,1000000.0,0.0,5,1,3.0,2,3,3.0,2,1,2.0
231710020743,2,1.0,14.0,0.0,1000000.0,5,1,3.0,3,2,3.0,1,1,2.0
231710020735,8,9.0,1.0,5000000.0,0.0,8,6,4.0,3,3,4.0,3,6,6.0
231710020731,7,5.0,5.0,3863100.0,4250900.0,8,7,6.0,3,6,5.0,3,7,6.0
231710020728,9,11.0,1.0,3454439.0,0.0,8,3,5.0,3,3,4.0,2,3,4.0
231710020721,5,9.0,1.0,1500000.0,0.0,8,1,4.0,7,3,4.0,1,1,3.0
231710020719,8,11.0,1.0,2500000.0,0.0,8,2,4.0,2,3,4.0,3,2,2.0
231710020711,10,5.0,5.0,5000000.0,5000000.0,8,8,4.0,6,4,4.0,3,8,8.0
231710020699,4,5.0,5.0,5116800.0,4020400.0,8,8,5.0,3,3,1.0,2,8,8.0
231710020687,7,3.0,14.0,3500000.0,700000.0,8,7,3.0,3,3,4.0,2,7,3.0
231710020685,4,14.0,1.0,3700000.0,500000.0,8,4,5.0,5,3,4.0,2,4,4.0
231710020656,4,6.0,1.0,4500000.0,0.0,8,6,4.0,1,3,3.0,1,6,7.0
231710020643,10,5.0,5.0,6395800.0,5200000.0,8,8,4.0,7,7,4.0,4,8,8.0
231710020636,2,11.0,14.0,500000.0,0.0,2,1,3.0,1,3,2.0,1,1,1.0
231710020635,2,9.0,1.0,2000000.0,0.0,8,1,7.0,2,3,2.0,2,1,4.0
423181724,2,9.0,1.0,2000000.0,0.0,8,1,7.0,2,3,2.0,2,1,4.0
231710020624,4,11.0,1.0,1000000.0,0.0,5,1,3.0,3,3,4.0,1,1,2.0
231710020600,7,5.0,1.0,4456300.0,0.0,8,6,4.0,3,4,4.0,2,6,5.0
231710020599,10,5.0,9.0,5000000.0,10000000.0,8,8,1.0,1,1,2.0,4,8,8.0
231710020596,4,9.0,5.0,3500000.0,4200800.0,8,8,3.0,5,4,4.0,1,8,8.0
231710020591,7,6.0,1.0,20000000.0,0.0,8,8,4.0,7,4,3.0,4,8,8.0
231710020584,9,6.0,1.0,6800000.0,0.0,8,8,4.0,1,3,2.0,2,8,7.0
231710020580,8,9.0,5.0,1443000.0,4603500.0,8,8,4.0,6,3,1.0,1,8,7.0
231710020570,8,9.0,7.0,1000000.0,1500000.0,8,2,5.0,3,4,5.0,1,2,3.0
231710020569,10,11.0,11.0,4200000.0,3000000.0,8,8,4.0,1,4,5.0,3,8,7.0
231710020562,9,13.0,5.0,0.0,3982600.0,8,3,5.0,2,1,5.0,1,3,3.0
231710041190,9,13.0,5.0,0.0,3982600.0,8,3,5.0,2,1,5.0,1,3,3.0
231710140092,9,13.0,5.0,0.0,3982600.0,8,3,5.0,2,1,5.0,1,3,3.0
423333197,9,13.0,5.0,0.0,3982600.0,8,3,5.0,2,1,5.0,1,3,3.0
423398270,9,13.0,5.0,0.0,3982600.0,8,3,5.0,2,1,5.0,1,3,3.0
231710020555,2,2.0,1.0,2000000.0,0.0,8,2,4.0,2,3,2.0,3,2,3.0
231710020539,4,12.0,1.0,4230300.0,0.0,8,5,4.0,3,1,4.0,1,5,6.0
231710020537,2,14.0,5.0,500000.0,3741800.0,8,8,2.0,5,3,1.0,2,8,6.0
231710020536,2,3.0,14.0,1000000.0,0.0,5,1,4.0,2,3,3.0,1,1,2.0
231710020530,10,5.0,1.0,4909600.0,0.0,8,6,4.0,3,6,5.0,2,6,7.0
231710020529,2,4.0,1.0,3000000.0,0.0,8,3,4.0,3,4,4.0,2,3,5.0
231710020519,4,11.0,1.0,2250000.0,0.0,8,2,4.0,3,4,4.0,2,2,4.0
231710020502,3,11.0,1.0,1800000.0,0.0,8,1,4.0,3,3,3.0,2,1,3.0
231710020501,2,7.0,7.0,1500000.0,500000.0,8,3,3.0,3,3,4.0,1,3,3.0
231710020491,2,3.0,1.0,1000000.0,0.0,5,1,4.0,2,3,3.0,1,1,2.0
231710020487,8,14.0,6.0,1807222.0,9000000.0,8,8,4.0,5,6,4.0,3,8,8.0
231710020468,7,11.0,1.0,500000.0,0.0,2,1,5.0,1,3,2.0,3,1,1.0
231710020467,8,6.0,1.0,0.0,0.0,1,1,3.0,1,3,1.0,2,1,2.0
231710020455,10,14.0,14.0,9000000.0,11000000.0,8,8,5.0,8,6,4.0,5,8,8.0
231710020450,3,7.0,1.0,3000000.0,0.0,8,5,3.0,1,4,2.0,2,5,7.0
231710020448,2,3.0,1.0,800000.0,0.0,3,1,4.0,2,3,4.0,3,1,2.0
231710020444,8,1.0,10.0,0.0,500000.0,2,1,8.0,1,4,4.0,4,1,2.0
231710020440,4,5.0,1.0,1686600.0,0.0,8,1,4.0,1,3,1.0,1,1,2.0
231710020437,4,3.0,1.0,1000000.0,0.0,5,1,5.0,3,3,2.0,2,1,2.0
231710020430,1,9.0,14.0,2000000.0,1000000.0,8,2,6.0,1,3,3.0,2,2,3.0
231710020429,9,11.0,1.0,2000000.0,0.0,8,2,4.0,1,3,2.0,1,2,3.0
231710020408,2,11.0,1.0,2000000.0,0.0,8,1,5.0,5,3,4.0,3,1,3.0
231710020400,8,3.0,1.0,1000000.0,0.0,5,5,1.0,2,3,5.0,1,5,1.0
231710020387,4,3.0,3.0,1000000.0,500000.0,8,1,5.0,3,4,3.0,2,1,3.0
231710020360,9,14.0,1.0,2000000.0,0.0,8,1,5.0,3,3,4.0,3,1,3.0
231710020283,7,5.0,1.0,4200000.0,0.0,8,7,3.0,1,3,5.0,3,7,4.0
231710020279,8,11.0,1.0,2500000.0,0.0,8,2,4.0,3,3,1.0,2,2,2.0
231710020277,10,11.0,11.0,500000.0,3000000.0,8,4,4.0,1,3,3.0,3,4,5.0
231710020276,10,1.0,5.0,0.0,3700000.0,8,6,3.0,7,1,1.0,1,6,5.0
231710020271,2,14.0,1.0,3256447.0,0.0,8,3,5.0,1,4,4.0,2,3,2.0
231710020267,8,9.0,1.0,3000000.0,0.0,8,8,1.0,5,4,3.0,2,8,6.0
231710020264,2,11.0,11.0,2800000.0,1000000.0,8,7,3.0,1,3,1.0,2,7,2.0
231710020260,1,11.0,7.0,0.0,3500000.0,8,4,4.0,1,4,4.0,2,4,3.0
231710020205,2,9.0,1.0,1500000.0,0.0,8,1,6.0,3,3,2.0,1,1,2.0
231710020204,10,5.0,1.0,10000000.0,0.0,8,8,3.0,7,6,4.0,3,8,8.0
231710020198,10,5.0,14.0,4875000.0,0.0,8,5,5.0,3,3,4.0,2,5,4.0
231710020195,8,1.0,6.0,0.0,2000000.0,8,2,4.0,1,3,4.0,3,2,3.0
231710020187,2,14.0,5.0,1000000.0,4600000.0,8,3,7.0,1,7,4.0,2,3,5.0
231710020173,4,7.0,1.0,3800000.0,0.0,8,4,4.0,5,3,1.0,4,4,7.0
231710020155,5,9.0,5.0,2000000.0,2814100.0,8,8,3.0,1,3,4.0,3,8,7.0
231710020152,10,5.0,1.0,4474000.0,0.0,8,8,2.0,4,3,5.0,3,8,7.0
231710020151,8,1.0,6.0,0.0,2500000.0,8,4,3.0,6,3,2.0,3,4,5.0
231710020141,7,11.0,1.0,1500000.0,0.0,8,2,3.0,1,3,1.0,2,2,3.0
231710020135,4,3.0,1.0,3000000.0,0.0,8,5,3.0,3,3,3.0,2,5,6.0
231710020128,4,6.0,1.0,2703268.0,0.0,8,3,4.0,1,3,4.0,2,3,3.0
231710020121,7,11.0,1.0,1000000.0,0.0,5,1,5.0,1,3,2.0,2,1,2.0
231710020086,10,5.0,5.0,7205700.0,3861000.0,8,8,5.0,4,6,3.0,3,8,8.0
231710020081,6,5.0,1.0,1765900.0,0.0,8,1,5.0,3,3,4.0,2,1,3.0
231710020077,10,9.0,1.0,2500000.0,0.0,8,8,1.0,7,3,3.0,2,8,7.0
231710020072,3,13.0,12.0,0.0,1500000.0,8,3,2.0,4,3,4.0,2,3,3.0
231710020071,4,9.0,1.0,5000000.0,0.0,8,5,5.0,8,6,4.0,5,5,8.0
231710020069,1,14.0,6.0,9000826.0,3928000.0,8,8,3.0,6,6,4.0,4,8,8.0
231710020061,2,3.0,1.0,3000000.0,0.0,8,3,4.0,3,3,5.0,2,3,5.0
231710020055,2,12.0,7.0,0.0,6000000.0,8,6,5.0,5,6,3.0,3,6,6.0
231710020046,2,5.0,1.0,6072000.0,0.0,8,6,5.0,5,3,4.0,2,6,6.0
231710020028,4,3.0,3.0,1500000.0,500000.0,8,8,1.0,2,4,2.0,2,8,3.0
231710020016,10,13.0,7.0,0.0,1500000.0,8,3,2.0,1,1,1.0,3,3,3.0
231710011451,2,6.0,9.0,6000000.0,3000000.0,8,8,6.0,3,4,3.0,3,8,6.0
231710011442,5,5.0,1.0,5500100.0,0.0,8,4,6.0,7,6,4.0,3,4,8.0
231710011439,4,3.0,5.0,1000000.0,5000000.0,8,8,2.0,3,3,2.0,2,8,7.0
231710011435,2,9.0,1.0,4000000.0,0.0,8,5,4.0,5,3,5.0,3,5,6.0
231710011432,2,6.0,1.0,1500000.0,0.0,8,1,4.0,2,1,2.0,1,1,1.0
231710011425,6,13.0,10.0,0.0,3000000.0,8,8,2.0,6,3,4.0,2,8,5.0
231710011423,4,6.0,1.0,7300000.0,0.0,8,8,3.0,7,3,4.0,3,8,7.0
231710011412,4,7.0,1.0,1500000.0,0.0,8,3,2.0,1,3,3.0,1,3,5.0
231710011405,10,12.0,1.0,2800000.0,0.0,8,4,3.0,1,3,4.0,2,4,6.0
231710011403,2,13.0,5.0,0.0,4376100.0,8,8,2.0,5,3,1.0,2,8,6.0
231710011397,4,1.0,11.0,0.0,1500000.0,8,1,4.0,1,3,1.0,2,1,1.0
231710011390,5,10.0,5.0,1500000.0,4000000.0,8,5,5.0,7,4,3.0,3,5,8.0
231710011389,5,5.0,1.0,19022402.0,0.0,8,8,7.0,1,4,3.0,3,8,8.0
231710011350,8,11.0,1.0,4700000.0,0.0,8,8,3.0,4,3,5.0,1,8,6.0
231710011342,2,9.0,9.0,2000000.0,500000.0,8,1,6.0,1,2,4.0,1,1,1.0
231710011339,6,5.0,5.0,5400000.0,3200000.0,8,8,6.0,3,3,3.0,2,8,7.0
231710011329,5,5.0,5.0,16280501.0,6059700.0,8,8,5.0,8,6,2.0,2,8,8.0
231710011328,9,3.0,1.0,5000000.0,0.0,8,4,6.0,4,4,3.0,2,4,5.0
231710011324,2,11.0,1.0,2500000.0,0.0,8,4,3.0,1,3,4.0,1,4,5.0
231710011320,4,12.0,1.0,4085900.0,0.0,8,5,4.0,2,1,4.0,1,5,6.0
231710011315,6,9.0,14.0,3000000.0,0.0,8,2,6.0,1,3,4.0,1,2,3.0
231710011311,7,11.0,1.0,2500000.0,0.0,8,2,5.0,3,3,1.0,2,2,4.0
231710011296,5,13.0,6.0,0.0,3200000.0,8,8,2.0,5,3,1.0,3,8,7.0
231710011295,2,3.0,14.0,1000000.0,0.0,5,1,4.0,2,4,4.0,2,1,2.0
231710011281,4,14.0,5.0,2700000.0,4000000.0,8,7,5.0,3,3,5.0,3,7,7.0
231710011277,7,6.0,1.0,6185584.0,0.0,8,6,5.0,3,3,4.0,3,6,5.0
231710011270,7,5.0,5.0,3312500.0,4955900.0,8,8,4.0,4,3,2.0,3,8,6.0
231710011268,7,6.0,5.0,3500000.0,4286300.0,8,8,2.0,5,4,4.0,3,8,6.0
231710011267,9,3.0,3.0,1500000.0,0.0,8,1,4.0,3,3,4.0,2,1,2.0
231710011253,8,3.0,1.0,4820000.0,0.0,8,8,3.0,5,3,4.0,2,8,7.0
231710011246,9,5.0,5.0,6678000.0,4154100.0,8,8,4.0,5,3,4.0,3,8,8.0
231710011240,10,12.0,1.0,5000000.0,0.0,8,5,5.0,8,3,3.0,4,5,7.0
231710011233,2,5.0,5.0,4871700.0,4068000.0,8,8,5.0,7,4,5.0,3,8,6.0
231710011229,7,5.0,5.0,6441500.0,3817600.0,8,8,2.0,5,6,5.0,4,8,7.0
231710011228,7,6.0,6.0,1700000.0,1900000.0,8,3,5.0,1,3,4.0,2,3,3.0
231710011196,4,11.0,1.0,1500000.0,0.0,8,1,4.0,1,1,2.0,1,1,1.0
231710011195,8,7.0,1.0,10000000.0,0.0,8,8,5.0,7,7,2.0,3,8,8.0
231710011193,8,3.0,1.0,1000000.0,0.0,5,1,3.0,2,3,5.0,2,1,2.0
231710011192,7,11.0,1.0,5000000.0,0.0,8,5,5.0,8,6,4.0,3,5,6.0
231710011189,10,6.0,13.0,7500000.0,0.0,8,8,4.0,5,6,2.0,2,8,7.0
231710011185,2,3.0,3.0,1000000.0,1000000.0,8,3,3.0,3,4,1.0,2,3,3.0
423457463,2,3.0,3.0,1000000.0,1000000.0,8,3,3.0,3,4,1.0,2,3,3.0
231710011183,5,5.0,1.0,4108000.0,0.0,8,8,2.0,1,6,4.0,4,8,7.0
231710011170,9,14.0,1.0,700000.0,0.0,3,1,5.0,3,3,4.0,3,1,3.0
231710011142,7,6.0,5.0,8000000.0,4000000.0,8,8,2.0,6,4,2.0,3,8,7.0
231710011121,5,5.0,5.0,5830200.0,5900000.0,8,8,3.0,8,6,1.0,5,8,8.0
231710011118,2,3.0,1.0,700000.0,0.0,3,3,1.0,3,3,3.0,1,3,2.0
231710011115,4,11.0,5.0,2500000.0,4000000.0,8,8,4.0,6,4,3.0,3,8,8.0
231710011114,1,11.0,1.0,1500000.0,0.0,8,1,5.0,1,3,4.0,1,1,1.0
231710011112,8,9.0,1.0,9000000.0,0.0,8,8,4.0,5,4,4.0,3,8,8.0
231710011098,4,6.0,1.0,2500000.0,0.0,8,6,2.0,5,1,1.0,3,6,4.0
231710011090,6,12.0,5.0,3250000.0,4629500.0,8,8,1.0,5,3,4.0,3,8,8.0
231710011078,7,5.0,5.0,5046500.0,4081000.0,8,8,3.0,6,4,5.0,3,8,7.0
231710011075,2,3.0,6.0,2000000.0,1000000.0,8,3,4.0,2,3,3.0,1,3,4.0
231710011068,4,11.0,1.0,2000000.0,0.0,8,2,4.0,2,1,4.0,2,2,3.0
231710011064,7,5.0,1.0,21494000.0,0.0,8,8,4.0,6,3,3.0,3,8,6.0
231710011057,8,9.0,14.0,0.0,4000000.0,8,7,3.0,5,3,1.0,3,7,6.0
231710011053,7,9.0,1.0,3500000.0,0.0,8,6,3.0,3,4,4.0,3,6,5.0
231710011048,3,6.0,1.0,9772409.0,0.0,8,8,3.0,7,6,2.0,3,8,8.0
231710011033,7,5.0,5.0,5103800.0,5103800.0,8,8,1.0,7,4,3.0,3,8,8.0
231710011013,2,12.0,1.0,0.0,0.0,1,1,4.0,7,6,2.0,3,1,6.0
231710011011,8,12.0,1.0,5000000.0,0.0,8,8,3.0,1,3,2.0,4,8,7.0
231710011010,3,12.0,1.0,4500000.0,0.0,8,8,3.0,7,4,3.0,1,8,3.0
231710011004,1,5.0,1.0,5266300.0,0.0,8,4,6.0,7,6,4.0,3,4,5.0
231710011003,5,12.0,12.0,1500000.0,4000000.0,8,8,1.0,7,6,3.0,3,8,7.0
231710010995,2,11.0,1.0,500000.0,0.0,2,1,2.0,1,3,1.0,1,1,1.0
231710010992,4,14.0,1.0,1800000.0,0.0,8,1,5.0,5,4,2.0,2,1,2.0
231710010983,2,3.0,1.0,1500000.0,0.0,8,2,3.0,5,4,4.0,3,2,4.0
231710010970,2,11.0,1.0,6090986.0,0.0,8,8,2.0,4,3,3.0,3,8,6.0
231710010969,1,5.0,5.0,4000000.0,3240609.0,8,8,1.0,7,7,4.0,3,8,6.0
231710010968,4,9.0,1.0,5000000.0,0.0,8,6,4.0,4,4,5.0,3,6,7.0
231710010952,8,3.0,1.0,2000000.0,0.0,8,1,6.0,3,3,4.0,2,1,2.0
231710010917,2,9.0,1.0,4000000.0,0.0,8,3,5.0,1,3,2.0,4,3,6.0
231710010908,5,3.0,1.0,1000000.0,0.0,5,1,4.0,4,3,1.0,1,1,2.0
231710010906,8,10.0,1.0,7000000.0,0.0,8,8,3.0,8,8,5.0,5,8,8.0
231710010897,6,9.0,1.0,2000000.0,0.0,8,1,6.0,4,4,3.0,3,1,3.0
231710010888,2,12.0,5.0,3000000.0,6000000.0,8,8,5.0,4,3,2.0,2,8,6.0
231710010882,7,11.0,1.0,24906596.0,0.0,8,8,5.0,1,6,2.0,1,8,7.0
231710010880,9,5.0,1.0,6000000.0,0.0,8,8,4.0,4,6,5.0,1,8,5.0
231710010861,2,11.0,11.0,3300000.0,1500000.0,8,8,3.0,4,3,4.0,2,8,6.0
231710010849,8,13.0,11.0,0.0,2000000.0,8,5,2.0,1,1,4.0,4,5,2.0
231710010845,8,1.0,7.0,0.0,450000.0,1,1,3.0,2,3,2.0,4,1,3.0
231710010838,4,3.0,14.0,3000000.0,1500000.0,8,4,5.0,3,3,1.0,2,4,7.0
231710010825,9,14.0,5.0,6000000.0,4000000.0,8,8,4.0,7,7,2.0,2,8,7.0
231710010814,3,9.0,1.0,3400000.0,0.0,8,1,7.0,1,3,5.0,3,1,3.0
231710010808,2,9.0,1.0,1000000.0,0.0,5,1,4.0,4,3,4.0,1,1,2.0
231710010804,4,9.0,1.0,3000000.0,0.0,8,3,4.0,4,4,4.0,4,3,8.0
231710010789,2,5.0,5.0,5966000.0,4876200.0,8,8,2.0,7,8,5.0,3,8,8.0
231710010785,5,9.0,1.0,10000000.0,0.0,8,8,7.0,8,8,4.0,4,8,8.0
231710010773,7,6.0,5.0,4300000.0,0.0,8,8,3.0,7,8,1.0,3,8,7.0
231710010763,9,11.0,1.0,3500000.0,0.0,8,1,8.0,4,3,4.0,3,1,5.0
231710010761,10,5.0,1.0,5000000.0,0.0,8,5,5.0,3,3,3.0,2,5,7.0
231710010754,4,11.0,1.0,1000000.0,0.0,5,1,3.0,5,4,1.0,2,1,5.0
231710051410,4,11.0,1.0,1000000.0,0.0,5,1,3.0,5,4,1.0,2,1,5.0
231710010749,10,10.0,1.0,4000000.0,0.0,8,8,2.0,8,6,2.0,5,8,4.0
231710010741,2,5.0,1.0,12332710.0,0.0,8,8,2.0,7,6,5.0,3,8,7.0
231710010735,4,13.0,13.0,0.0,0.0,1,1,2.0,4,3,2.0,2,1,3.0
231710010734,7,9.0,1.0,1500000.0,0.0,8,1,4.0,1,3,2.0,2,1,1.0
231710010733,10,7.0,5.0,3000000.0,4600000.0,8,8,2.0,7,7,1.0,3,8,8.0
231710010726,8,11.0,5.0,1000000.0,5243400.0,8,3,9.0,4,3,5.0,2,3,7.0
